timestamp;bar_time;run_id;profile;symbol;timeframe;open;high;low;close;atr_fast;atr_slow;adx14;ma_fast;ma_slow;ma_long;ma_slope;bb_width;donchian_width;fibo_ratio;spread;session;weekday;volatility;notes
2025.10.09 00:15:00;2025.10.09 00:10:00;USDJPY_20250101000000;20251110_20251115;USDJPY;M5;152.631;152.676;152.618;152.664;0.034786;0.042560;29.719619;152.700300;152.747120;152.634340;-0.221000;0.000000;0.129000;0.356589;0.5000;ASIA;4;LOW;
2025.10.09 00:21:00;2025.10.09 00:15:00;USDJPY_20250101000000;20251110_20251115;USDJPY;M5;152.678;152.678;152.608;152.657;0.037929;0.043620;30.471330;152.696950;152.745020;152.635335;-0.241000;0.000000;0.136000;0.360294;0.5000;ASIA;4;LOW;
2025.10.09 00:25:00;2025.10.09 00:20:00;USDJPY_20250101000000;20251110_20251115;USDJPY;M5;152.656;152.663;152.652;152.652;0.036643;0.043440;31.122813;152.694200;152.743000;152.636300;-0.296000;0.000000;0.136000;0.323529;0.5000;ASIA;4;LOW;
2025.10.09 00:30:00;2025.10.09 00:25:00;USDJPY_20250101000000;20251110_20251115;USDJPY;M5;152.650;152.653;152.627;152.643;0.036214;0.043140;34.210558;152.692200;152.740300;152.637480;-0.269000;0.000000;0.136000;0.257353;0.5000;ASIA;4;LOW;
2025.10.09 00:35:00;2025.10.09 00:30:00;USDJPY_20250101000000;20251110_20251115;USDJPY;M5;152.656;152.663;152.536;152.553;0.042857;0.044740;38.112442;152.683850;152.735900;152.638430;-0.412000;0.000000;0.208000;0.081731;0.5000;ASIA;4;LOW;
2025.10.09 00:40:00;2025.10.09 00:35:00;USDJPY_20250101000000;20251110_20251115;USDJPY;M5;152.548;152.598;152.543;152.598;0.045071;0.045060;41.494075;152.676700;152.731960;152.639540;-0.472000;0.000000;0.207000;0.299517;0.5000;ASIA;4;LOW;
2025.10.09 00:45:00;2025.10.09 00:40:00;USDJPY_20250101000000;20251110_20251115;USDJPY;M5;152.597;152.601;152.566;152.593;0.044857;0.045220;43.748418;152.670400;152.728200;152.640805;-0.531000;0.000000;0.205000;0.278049;0.5000;ASIA;4;LOW;
2025.10.09 00:50:00;2025.10.09 00:45:00;USDJPY_20250101000000;20251110_20251115;USDJPY;M5;152.592;152.640;152.566;152.629;0.048643;0.046220;41.891301;152.666000;152.725500;152.642080;-0.564000;0.000000;0.198000;0.469697;0.5000;ASIA;4;LOW;
2025.10.09 00:55:00;2025.10.09 00:50:00;USDJPY_20250101000000;20251110_20251115;USDJPY;M5;152.628;152.653;152.628;152.653;0.047429;0.046000;37.332037;152.663150;152.722740;152.643535;-0.581000;0.000000;0.198000;0.590909;0.5000;ASIA;4;LOW;
2025.10.09 01:00:00;2025.10.09 00:55:00;USDJPY_20250101000000;20251110_20251115;USDJPY;M5;152.658;152.658;152.632;152.639;0.047857;0.045800;32.407247;152.660050;152.719780;152.644715;-0.476000;0.000000;0.198000;0.520202;0.5000;ASIA;4;LOW;
2025.10.09 01:05:00;2025.10.09 01:00:00;USDJPY_20250101000000;20251110_20251115;USDJPY;M5;152.637;152.646;152.594;152.608;0.048429;0.046480;31.182021;152.654900;152.716180;152.645740;-0.436000;0.000000;0.198000;0.363636;0.5000;ASIA;4;LOW;
2025.10.09 01:10:00;2025.10.09 01:05:00;USDJPY_20250101000000;20251110_20251115;USDJPY;M5;152.607;152.660;152.590;152.642;0.051786;0.047540;29.011627;152.650900;152.713280;152.647050;-0.390000;0.000000;0.189000;0.560847;0.5000;ASIA;4;LOW;
2025.10.09 01:15:00;2025.10.09 01:10:00;USDJPY_20250101000000;20251110_20251115;USDJPY;M5;152.644;152.652;152.612;152.612;0.052929;0.047780;27.130619;152.646750;152.709520;152.648355;-0.385000;0.000000;0.189000;0.402116;0.5000;ASIA;4;LOW;
2025.10.09 01:20:00;2025.10.09 01:15:00;USDJPY_20250101000000;20251110_20251115;USDJPY;M5;152.613;152.613;152.575;152.603;0.052357;0.047800;28.952700;152.642700;152.704920;152.649700;-0.409000;0.000000;0.189000;0.354497;0.5000;ASIA;4;LOW;
2025.10.09 01:25:00;2025.10.09 01:20:00;USDJPY_20250101000000;20251110_20251115;USDJPY;M5;152.604;152.610;152.583;152.587;0.048286;0.047260;30.531836;152.636650;152.699240;152.651025;-0.468000;0.000000;0.186000;0.274194;0.5000;ASIA;4;LOW;
2025.10.09 01:30:00;2025.10.09 01:25:00;USDJPY_20250101000000;20251110_20251115;USDJPY;M5;152.586;152.632;152.586;152.608;0.046571;0.046080;28.784970;152.631600;152.693300;152.652575;-0.466000;0.000000;0.178000;0.404494;0.5000;ASIA;4;LOW;
2025.10.09 01:35:00;2025.10.09 01:30:00;USDJPY_20250101000000;20251110_20251115;USDJPY;M5;152.605;152.620;152.583;152.620;0.048429;0.045760;27.617180;152.629050;152.687960;152.654020;-0.437000;0.000000;0.167000;0.502994;0.5000;ASIA;4;LOW;
2025.10.09 01:40:00;2025.10.09 01:35:00;USDJPY_20250101000000;20251110_20251115;USDJPY;M5;152.618;152.623;152.580;152.584;0.049643;0.045260;26.605095;152.625600;152.681760;152.655085;-0.423000;0.000000;0.167000;0.287425;0.5000;ASIA;4;LOW;
2025.10.09 01:45:00;2025.10.09 01:40:00;USDJPY_20250101000000;20251110_20251115;USDJPY;M5;152.583;152.585;152.562;152.564;0.042214;0.043480;28.796559;152.620550;152.675880;152.656040;-0.443000;0.000000;0.167000;0.167665;0.5000;ASIA;4;LOW;
2025.10.09 01:50:00;2025.10.09 01:45:00;USDJPY_20250101000000;20251110_20251115;USDJPY;M5;152.565;152.573;152.556;152.557;0.039500;0.042940;31.684971;152.613300;152.669660;152.656655;-0.467000;0.000000;0.142000;0.147887;0.5000;ASIA;4;LOW;
2025.10.09 01:55:00;2025.10.09 01:50:00;USDJPY_20250101000000;20251110_20251115;USDJPY;M5;152.556;152.559;152.482;152.501;0.042500;0.042760;36.106346;152.605150;152.663700;152.657145;-0.529000;0.000000;0.196000;0.096939;0.5000;ASIA;4;LOW;
2025.10.09 02:00:00;2025.10.09 01:55:00;USDJPY_20250101000000;20251110_20251115;USDJPY;M5;152.502;152.532;152.494;152.527;0.039929;0.042280;39.938205;152.598650;152.659200;152.658055;-0.608000;0.000000;0.181000;0.248619;0.5000;ASIA;4;LOW;
2025.10.09 02:05:00;2025.10.09 02:00:00;USDJPY_20250101000000;20251110_20251115;USDJPY;M5;152.525;152.552;152.503;152.520;0.041643;0.041200;40.159243;152.592050;152.656240;152.658455;-0.671000;0.000000;0.181000;0.209945;0.5000;ASIA;4;LOW;
2025.10.09 02:10:00;2025.10.09 02:05:00;USDJPY_20250101000000;20251110_20251115;USDJPY;M5;152.519;152.532;152.507;152.512;0.041571;0.040800;40.350810;152.585500;152.652740;152.658615;-0.701000;0.000000;0.181000;0.165746;0.5000;ASIA;4;LOW;
2025.10.09 02:15:00;2025.10.09 02:10:00;USDJPY_20250101000000;20251110_20251115;USDJPY;M5;152.513;152.513;152.457;152.479;0.041857;0.041260;42.784132;152.581800;152.648400;152.658845;-0.630000;0.000000;0.203000;0.108374;0.5000;ASIA;4;LOW;
2025.10.09 02:20:00;2025.10.09 02:15:00;USDJPY_20250101000000;20251110_20251115;USDJPY;M5;152.480;152.618;152.471;152.612;0.047357;0.043500;40.413513;152.582500;152.646700;152.659550;-0.453000;0.000000;0.203000;0.763547;0.5000;ASIA;4;LOW;
2025.10.09 02:25:00;2025.10.09 02:20:00;USDJPY_20250101000000;20251110_20251115;USDJPY;M5;152.613;152.696;152.611;152.689;0.050571;0.044280;35.674058;152.587300;152.646120;152.660665;-0.227000;0.000000;0.239000;0.970711;0.5000;ASIA;4;LOW;
2025.10.09 02:30:00;2025.10.09 02:25:00;USDJPY_20250101000000;20251110_20251115;USDJPY;M5;152.687;152.718;152.672;152.672;0.051143;0.043600;33.160314;152.589450;152.646500;152.661980;-0.052000;0.000000;0.261000;0.823755;0.5000;ASIA;4;LOW;
2025.10.09 02:35:00;2025.10.09 02:30:00;USDJPY_20250101000000;20251110_20251115;USDJPY;M5;152.671;152.676;152.609;152.651;0.054000;0.043200;29.951180;152.589350;152.644880;152.662795;0.077000;0.000000;0.261000;0.743295;0.5000;ASIA;4;LOW;
2025.10.09 02:40:00;2025.10.09 02:35:00;USDJPY_20250101000000;20251110_20251115;USDJPY;M5;152.650;152.656;152.604;152.614;0.054429;0.043820;27.479077;152.588100;152.642640;152.663695;0.126000;0.000000;0.261000;0.601533;0.5000;ASIA;4;LOW;
2025.10.09 02:45:00;2025.10.09 02:40:00;USDJPY_20250101000000;20251110_20251115;USDJPY;M5;152.613;152.640;152.599;152.638;0.054714;0.044120;25.761594;152.589600;152.640460;152.664940;0.142000;0.000000;0.261000;0.693487;0.5000;ASIA;4;LOW;
2025.10.09 02:50:00;2025.10.09 02:45:00;USDJPY_20250101000000;20251110_20251115;USDJPY;M5;152.640;152.663;152.613;152.640;0.055214;0.044640;22.449158;152.589500;152.638780;152.666340;0.044000;0.000000;0.261000;0.701149;0.5000;ASIA;4;LOW;
2025.10.09 02:55:00;2025.10.09 02:50:00;USDJPY_20250101000000;20251110_20251115;USDJPY;M5;152.641;152.677;152.544;152.585;0.063071;0.046840;21.349199;152.588150;152.636340;152.667550;-0.026000;0.000000;0.261000;0.490421;0.5000;ASIA;4;LOW;
2025.10.09 03:00:00;2025.10.09 02:55:00;USDJPY_20250101000000;20251110_20251115;USDJPY;M5;152.584;152.715;152.581;152.703;0.071429;0.048620;19.081458;152.593150;152.636740;152.668950;0.076000;0.000000;0.261000;0.942529;0.5000;ASIA;4;LOW;
2025.10.09 03:05:00;2025.10.09 03:00:00;USDJPY_20250101000000;20251110_20251115;USDJPY;M5;152.705;152.737;152.481;152.514;0.084214;0.052940;18.654923;152.589500;152.632620;152.669455;0.028000;0.000000;0.280000;0.203571;0.5000;ASIA;4;LOW;
2025.10.09 03:10:00;2025.10.09 03:05:00;USDJPY_20250101000000;20251110_20251115;USDJPY;M5;152.523;152.596;152.507;152.584;0.087857;0.053960;18.285259;152.588300;152.629480;152.670155;-0.026000;0.000000;0.280000;0.453571;0.5000;ASIA;4;LOW;
2025.10.09 03:15:00;2025.10.09 03:10:00;USDJPY_20250101000000;20251110_20251115;USDJPY;M5;152.582;152.622;152.572;152.606;0.087929;0.054480;16.451435;152.587600;152.627220;152.670675;-0.038000;0.000000;0.280000;0.532143;0.5000;ASIA;4;LOW;
2025.10.09 03:20:00;2025.10.09 03:15:00;USDJPY_20250101000000;20251110_20251115;USDJPY;M5;152.607;152.628;152.540;152.560;0.092429;0.055720;15.388258;152.586400;152.624080;152.670955;-0.035000;0.000000;0.280000;0.367857;0.5000;ASIA;4;LOW;
2025.10.09 03:25:00;2025.10.09 03:20:00;USDJPY_20250101000000;20251110_20251115;USDJPY;M5;152.561;152.574;152.471;152.497;0.095786;0.057200;17.019703;152.583050;152.619820;152.671080;-0.202000;0.000000;0.280000;0.142857;0.5000;ASIA;4;LOW;
2025.10.09 03:30:00;2025.10.09 03:25:00;USDJPY_20250101000000;20251110_20251115;USDJPY;M5;152.502;152.573;152.492;152.551;0.091071;0.058180;18.433622;152.582750;152.616820;152.671530;-0.135000;0.000000;0.280000;0.335714;0.5000;ASIA;4;LOW;
2025.10.09 03:35:00;2025.10.09 03:30:00;USDJPY_20250101000000;20251110_20251115;USDJPY;M5;152.547;152.556;152.494;152.525;0.089429;0.058740;19.659019;152.583950;152.613100;152.672050;-0.087000;0.000000;0.280000;0.242857;0.5000;ASIA;4;LOW;
2025.10.09 03:40:00;2025.10.09 03:35:00;USDJPY_20250101000000;20251110_20251115;USDJPY;M5;152.524;152.526;152.454;152.512;0.091286;0.059700;22.751719;152.583200;152.608900;152.672450;-0.088000;0.000000;0.283000;0.204947;0.5000;ASIA;4;LOW;
2025.10.09 03:45:00;2025.10.09 03:40:00;USDJPY_20250101000000;20251110_20251115;USDJPY;M5;152.517;152.542;152.475;152.534;0.091286;0.060280;23.631971;152.583900;152.605680;152.673280;-0.050000;0.000000;0.283000;0.282686;0.5000;ASIA;4;LOW;
2025.10.09 03:50:00;2025.10.09 03:45:00;USDJPY_20250101000000;20251110_20251115;USDJPY;M5;152.535;152.575;152.532;152.554;0.090643;0.060720;21.042844;152.586000;152.603080;152.673770;0.059000;0.000000;0.283000;0.353357;0.5000;ASIA;4;LOW;
2025.10.09 03:55:00;2025.10.09 03:50:00;USDJPY_20250101000000;20251110_20251115;USDJPY;M5;152.553;152.655;152.511;152.644;0.098000;0.062760;21.074063;152.594250;152.601800;152.674290;0.230000;0.000000;0.283000;0.671378;0.5000;ASIA;4;LOW;
2025.10.09 04:00:00;2025.10.09 03:55:00;USDJPY_20250101000000;20251110_20251115;USDJPY;M5;152.643;152.703;152.610;152.702;0.101071;0.064220;22.784124;152.598750;152.601660;152.675505;0.296000;0.000000;0.283000;0.876325;0.5000;ASIA;4;LOW;
2025.10.09 04:05:00;2025.10.09 04:00:00;USDJPY_20250101000000;20251110_20251115;USDJPY;M5;152.703;152.763;152.639;152.644;0.100429;0.065820;25.568876;152.596500;152.601120;152.676705;0.266000;0.000000;0.309000;0.614887;0.5000;ASIA;4;LOW;
2025.10.09 04:10:00;2025.10.09 04:05:00;USDJPY_20250101000000;20251110_20251115;USDJPY;M5;152.642;152.686;152.609;152.616;0.096357;0.066900;25.669361;152.593700;152.600380;152.677620;0.196000;0.000000;0.309000;0.524272;0.5000;ASIA;4;LOW;
