timestamp;bar_time;run_id;profile;symbol;timeframe;open;high;low;close;atr_fast;atr_slow;adx14;ma_fast;ma_slow;ma_long;ma_slope;bb_width;donchian_width;fibo_ratio;spread;session;weekday;volatility;notes
2025.10.01 00:15:00;2025.10.01 00:10:00;USDJPY_20250101000000;20251110_20251115;USDJPY;M5;147.795;147.858;147.794;147.856;0.044286;0.043020;34.727351;147.899800;147.837120;147.968875;0.298000;0.000000;0.181000;0.342541;0.5000;ASIA;3;LOW;
2025.10.01 00:20:00;2025.10.01 00:15:00;USDJPY_20250101000000;20251110_20251115;USDJPY;M5;147.868;147.877;147.810;147.871;0.047286;0.043660;31.034166;147.901900;147.840040;147.965760;0.276000;0.000000;0.181000;0.425414;0.5000;ASIA;3;LOW;
2025.10.01 00:25:00;2025.10.01 00:20:00;USDJPY_20250101000000;20251110_20251115;USDJPY;M5;147.879;147.879;147.829;147.860;0.048857;0.043780;28.039156;147.902250;147.842400;147.962365;0.195000;0.000000;0.181000;0.364641;0.5000;ASIA;3;LOW;
2025.10.01 00:30:00;2025.10.01 00:25:00;USDJPY_20250101000000;20251110_20251115;USDJPY;M5;147.862;147.865;147.862;147.863;0.045429;0.043040;25.443481;147.902350;147.845380;147.958905;0.110000;0.000000;0.181000;0.381215;0.5000;ASIA;3;LOW;
2025.10.01 00:35:00;2025.10.01 00:30:00;USDJPY_20250101000000;20251110_20251115;USDJPY;M5;147.841;147.872;147.805;147.865;0.047357;0.043640;25.536510;147.903100;147.848140;147.955500;0.056000;0.000000;0.181000;0.392265;0.5000;ASIA;3;LOW;
2025.10.01 00:40:00;2025.10.01 00:35:00;USDJPY_20250101000000;20251110_20251115;USDJPY;M5;147.864;147.879;147.861;147.874;0.045429;0.043380;23.190169;147.903300;147.850900;147.952190;0.070000;0.000000;0.181000;0.441989;0.5000;ASIA;3;LOW;
2025.10.01 00:45:00;2025.10.01 00:40:00;USDJPY_20250101000000;20251110_20251115;USDJPY;M5;147.875;147.876;147.862;147.866;0.043714;0.042740;21.156674;147.903150;147.854360;147.949310;0.025000;0.000000;0.181000;0.397790;0.5000;ASIA;3;LOW;
2025.10.01 00:50:00;2025.10.01 00:45:00;USDJPY_20250101000000;20251110_20251115;USDJPY;M5;147.867;147.867;147.857;147.861;0.040143;0.041860;21.825699;147.902550;147.857680;147.946450;0.006000;0.000000;0.181000;0.370166;0.5000;ASIA;3;LOW;
2025.10.01 00:55:00;2025.10.01 00:50:00;USDJPY_20250101000000;20251110_20251115;USDJPY;M5;147.858;147.868;147.858;147.860;0.037500;0.041260;21.670133;147.902700;147.860440;147.943745;0.007000;0.000000;0.181000;0.364641;0.5000;ASIA;3;LOW;
2025.10.01 01:00:00;2025.10.01 00:55:00;USDJPY_20250101000000;20251110_20251115;USDJPY;M5;147.861;147.865;147.846;147.852;0.037143;0.040240;24.091073;147.900300;147.862320;147.940945;-0.056000;0.000000;0.181000;0.320442;0.5000;ASIA;3;LOW;
2025.10.01 01:05:00;2025.10.01 01:00:00;USDJPY_20250101000000;20251110_20251115;USDJPY;M5;147.855;147.887;147.809;147.855;0.040571;0.041100;27.578187;147.896550;147.864820;147.938095;-0.135000;0.000000;0.181000;0.337017;0.5000;ASIA;3;LOW;
2025.10.01 01:10:00;2025.10.01 01:05:00;USDJPY_20250101000000;20251110_20251115;USDJPY;M5;147.856;147.866;147.840;147.864;0.041071;0.040520;30.600353;147.892000;147.866620;147.935490;-0.223000;0.000000;0.170000;0.411765;0.5000;ASIA;3;LOW;
2025.10.01 01:15:00;2025.10.01 01:10:00;USDJPY_20250101000000;20251110_20251115;USDJPY;M5;147.865;147.889;147.856;147.881;0.041643;0.039720;28.151707;147.888700;147.867460;147.933255;-0.277000;0.000000;0.170000;0.511765;0.5000;ASIA;3;LOW;
2025.10.01 01:20:00;2025.10.01 01:15:00;USDJPY_20250101000000;20251110_20251115;USDJPY;M5;147.882;147.890;147.875;147.882;0.040071;0.039100;25.623067;147.885250;147.868960;147.931165;-0.349000;0.000000;0.164000;0.536585;0.5000;ASIA;3;LOW;
2025.10.01 01:25:00;2025.10.01 01:20:00;USDJPY_20250101000000;20251110_20251115;USDJPY;M5;147.883;147.889;147.874;147.883;0.030500;0.038540;23.799542;147.883700;147.871000;147.929175;-0.332000;0.000000;0.164000;0.542683;0.5000;ASIA;3;LOW;
2025.10.01 01:30:00;2025.10.01 01:25:00;USDJPY_20250101000000;20251110_20251115;USDJPY;M5;147.882;147.907;147.876;147.906;0.027929;0.038200;22.525373;147.883000;147.872880;147.927050;-0.271000;0.000000;0.164000;0.682927;0.5000;ASIA;3;LOW;
2025.10.01 01:35:00;2025.10.01 01:30:00;USDJPY_20250101000000;20251110_20251115;USDJPY;M5;147.907;147.921;147.896;147.906;0.026143;0.038120;23.783016;147.881600;147.874580;147.925195;-0.208000;0.000000;0.164000;0.682927;0.5000;ASIA;3;LOW;
2025.10.01 01:40:00;2025.10.01 01:35:00;USDJPY_20250101000000;20251110_20251115;USDJPY;M5;147.905;147.914;147.900;147.908;0.026786;0.037620;24.872973;147.880300;147.876960;147.923470;-0.168000;0.000000;0.164000;0.695122;0.5000;ASIA;3;LOW;
2025.10.01 01:45:00;2025.10.01 01:40:00;USDJPY_20250101000000;20251110_20251115;USDJPY;M5;147.907;147.914;147.904;147.911;0.022714;0.037000;25.817603;147.878350;147.878760;147.921795;-0.138000;0.000000;0.164000;0.713415;0.5000;ASIA;3;LOW;
2025.10.01 01:50:00;2025.10.01 01:45:00;USDJPY_20250101000000;20251110_20251115;USDJPY;M5;147.912;147.923;147.910;147.917;0.022357;0.036640;29.192512;147.877050;147.880280;147.920140;-0.133000;0.000000;0.129000;0.953488;0.5000;ASIA;3;LOW;
2025.10.01 01:55:00;2025.10.01 01:50:00;USDJPY_20250101000000;20251110_20251115;USDJPY;M5;147.918;147.921;147.896;147.905;0.023143;0.036700;27.921669;147.879500;147.881920;147.918230;-0.070000;0.000000;0.118000;0.847458;0.5000;ASIA;3;LOW;
