timestamp;bar_time;run_id;profile;symbol;timeframe;open;high;low;close;atr_fast;atr_slow;adx14;ma_fast;ma_slow;ma_long;ma_slope;bb_width;donchian_width;fibo_ratio;spread;session;weekday;volatility;notes
2025.03.01 00:05:00;2025.03.01 00:00:00;USDJPY_20250101000000;20251110_20251115;USDJPY;M5;150.537;150.597;150.535;150.589;0.079071;0.104980;33.871235;150.474000;150.470100;150.324085;1.118000;0.000000;0.296000;0.969595;0.5000;ASIA;6;LOW;
2025.03.01 00:10:00;2025.03.01 00:05:00;USDJPY_20250101000000;20251110_20251115;USDJPY;M5;150.592;150.622;150.583;150.597;0.073500;0.101100;37.693166;150.480000;150.468620;150.329160;1.003000;0.000000;0.318000;0.921384;0.5000;ASIA;6;LOW;
2025.03.01 00:15:00;2025.03.01 00:10:00;USDJPY_20250101000000;20251110_20251115;USDJPY;M5;150.597;150.598;150.542;150.555;0.070071;0.099620;35.586169;150.481850;150.466380;150.334325;0.834000;0.000000;0.318000;0.789308;0.5000;ASIA;6;LOW;
2025.03.01 00:20:00;2025.03.01 00:15:00;USDJPY_20250101000000;20251110_20251115;USDJPY;M5;150.551;150.567;150.528;150.532;0.065643;0.096320;31.745836;150.483700;150.466420;150.339040;0.680000;0.000000;0.318000;0.716981;0.5000;ASIA;6;LOW;
2025.03.01 00:25:00;2025.03.01 00:20:00;USDJPY_20250101000000;20251110_20251115;USDJPY;M5;150.533;150.562;150.472;150.497;0.066857;0.095880;29.436766;150.486550;150.467320;150.343780;0.509000;0.000000;0.318000;0.606918;0.5000;ASIA;6;LOW;
2025.03.01 00:30:00;2025.03.01 00:25:00;USDJPY_20250101000000;20251110_20251115;USDJPY;M5;150.498;150.588;150.484;150.578;0.066500;0.093660;26.149039;150.497300;150.471600;150.348975;0.466000;0.000000;0.318000;0.861635;0.5000;ASIA;6;LOW;
2025.03.01 00:35:00;2025.03.01 00:30:00;USDJPY_20250101000000;20251110_20251115;USDJPY;M5;150.573;150.573;150.493;150.509;0.066143;0.092660;23.299676;150.501800;150.475460;150.353685;0.436000;0.000000;0.318000;0.644654;0.5000;ASIA;6;LOW;
2025.03.01 00:40:00;2025.03.01 00:35:00;USDJPY_20250101000000;20251110_20251115;USDJPY;M5;150.508;150.522;150.448;150.502;0.065786;0.091600;23.553583;150.510550;150.479200;150.358170;0.574000;0.000000;0.318000;0.622642;0.5000;ASIA;6;LOW;
2025.03.01 00:45:00;2025.03.01 00:40:00;USDJPY_20250101000000;20251110_20251115;USDJPY;M5;150.508;150.519;150.439;150.451;0.066429;0.089540;24.210278;150.514650;150.479380;150.362605;0.619000;0.000000;0.252000;0.321429;0.5000;ASIA;6;LOW;
2025.03.01 00:50:00;2025.03.01 00:45:00;USDJPY_20250101000000;20251110_20251115;USDJPY;M5;150.449;150.511;150.449;150.465;0.066286;0.088660;24.779413;150.515500;150.478900;150.366985;0.579000;0.000000;0.245000;0.359184;0.5000;ASIA;6;LOW;
2025.03.01 00:55:00;2025.03.01 00:50:00;USDJPY_20250101000000;20251110_20251115;USDJPY;M5;150.473;150.556;150.462;150.537;0.067571;0.088360;21.867995;150.523000;150.479040;150.371960;0.514000;0.000000;0.245000;0.653061;0.5000;ASIA;6;LOW;
2025.03.01 01:00:00;2025.03.01 00:55:00;USDJPY_20250101000000;20251110_20251115;USDJPY;M5;150.546;150.603;150.462;150.502;0.074143;0.088800;20.449697;150.524000;150.476700;150.376755;0.444000;0.000000;0.204000;0.411765;0.5000;ASIA;6;LOW;
2025.03.01 01:05:00;2025.03.01 01:00:00;USDJPY_20250101000000;20251110_20251115;USDJPY;M5;150.507;150.547;150.485;150.546;0.073500;0.088260;19.220506;150.529700;150.475840;150.381425;0.383000;0.000000;0.188000;0.595745;0.5000;ASIA;6;LOW;
2025.03.01 01:10:00;2025.03.01 01:05:00;USDJPY_20250101000000;20251110_20251115;USDJPY;M5;150.547;150.581;150.542;150.570;0.073357;0.087160;21.990885;150.533200;150.474440;150.386170;0.371000;0.000000;0.183000;0.715847;0.5000;ASIA;6;LOW;
2025.03.01 01:15:00;2025.03.01 01:10:00;USDJPY_20250101000000;20251110_20251115;USDJPY;M5;150.565;150.565;150.517;150.541;0.072714;0.084700;21.250791;150.535250;150.475100;150.390660;0.395000;0.000000;0.183000;0.557377;0.5000;ASIA;6;LOW;
2025.03.01 01:20:00;2025.03.01 01:15:00;USDJPY_20250101000000;20251110_20251115;USDJPY;M5;150.541;150.552;150.533;150.542;0.071286;0.083980;20.609376;150.536250;150.475940;150.395075;0.265000;0.000000;0.183000;0.562842;0.5000;ASIA;6;LOW;
2025.03.01 01:25:00;2025.03.01 01:20:00;USDJPY_20250101000000;20251110_20251115;USDJPY;M5;150.543;150.569;150.540;150.567;0.069357;0.083160;22.479891;150.535050;150.477300;150.399595;0.221000;0.000000;0.183000;0.699454;0.5000;ASIA;6;LOW;
2025.03.01 01:30:00;2025.03.01 01:25:00;USDJPY_20250101000000;20251110_20251115;USDJPY;M5;150.567;150.579;150.557;150.565;0.068143;0.082480;25.522189;150.535550;150.478620;150.404220;0.117000;0.000000;0.183000;0.688525;0.5000;ASIA;6;LOW;
2025.03.01 01:35:00;2025.03.01 01:30:00;USDJPY_20250101000000;20251110_20251115;USDJPY;M5;150.565;150.591;150.563;150.576;0.063714;0.081600;29.257860;150.538150;150.480140;150.408735;0.099000;0.000000;0.183000;0.748634;0.5000;ASIA;6;LOW;
2025.03.01 01:40:00;2025.03.01 01:35:00;USDJPY_20250101000000;20251110_20251115;USDJPY;M5;150.570;150.583;150.570;150.582;0.057214;0.080620;32.495441;150.540150;150.482300;150.413615;0.098000;0.000000;0.183000;0.781421;0.5000;ASIA;6;LOW;
2025.03.01 01:45:00;2025.03.01 01:40:00;USDJPY_20250101000000;20251110_20251115;USDJPY;M5;150.582;150.613;150.581;150.590;0.053429;0.079320;37.190677;150.540200;150.483040;150.418180;0.079000;0.000000;0.183000;0.825137;0.5000;ASIA;6;LOW;
2025.03.01 01:50:00;2025.03.01 01:45:00;USDJPY_20250101000000;20251110_20251115;USDJPY;M5;150.590;150.604;150.579;150.599;0.049929;0.078840;40.607950;150.540300;150.484440;150.422505;0.105000;0.000000;0.174000;0.919540;0.5000;ASIA;6;LOW;
2025.03.01 01:55:00;2025.03.01 01:50:00;USDJPY_20250101000000;20251110_20251115;USDJPY;M5;150.599;150.620;150.578;150.578;0.047214;0.077360;44.254050;150.541450;150.486120;150.426705;0.118000;0.000000;0.181000;0.767956;0.5000;ASIA;6;LOW;
2025.03.03 02:00:00;2025.03.01 01:55:00;USDJPY_20250101000000;20251110_20251115;USDJPY;M5;150.578;150.608;150.559;150.608;0.046286;0.075120;44.289348;150.545250;150.491280;150.431110;0.142000;0.000000;0.181000;0.933702;0.5000;ASIA;6;LOW;
