timestamp;bar_time;run_id;profile;symbol;timeframe;open;high;low;close;atr_fast;atr_slow;adx14;ma_fast;ma_slow;ma_long;ma_slope;bb_width;donchian_width;fibo_ratio;spread;session;weekday;volatility;notes
2025.04.07 00:15:00;2025.04.07 00:00:00;USDJPY_20250101000000;20250101-20251130;USDJPY;M15;145.440;145.635;145.325;145.456;0.375429;0.389540;19.989056;146.856286;146.082980;146.581485;-1.185714;0.000000;2.099000;0.062411;0.5000;ASIA;1;HIGH;
2025.04.07 00:30:00;2025.04.07 00:15:00;USDJPY_20250101000000;20250101-20251130;USDJPY;M15;145.456;145.549;145.297;145.541;0.371786;0.390820;21.497498;146.735000;146.065720;146.559050;-4.241429;0.000000;2.127000;0.114716;0.5000;ASIA;1;HIGH;
2025.04.07 00:45:00;2025.04.07 00:30:00;USDJPY_20250101000000;20250101-20251130;USDJPY;M15;145.555;145.608;145.528;145.551;0.353000;0.388180;18.805782;146.622214;146.048520;146.536540;-6.840000;0.000000;2.127000;0.119417;0.5000;ASIA;1;HIGH;
2025.04.07 01:00:00;2025.04.07 00:45:00;USDJPY_20250101000000;20250101-20251130;USDJPY;M15;145.551;145.606;145.543;145.574;0.336714;0.385860;16.472962;146.531357;146.031880;146.514310;-8.804286;0.000000;2.127000;0.130230;0.5000;ASIA;1;HIGH;
2025.04.07 01:15:00;2025.04.07 01:00:00;USDJPY_20250101000000;20250101-20251130;USDJPY;M15;145.561;145.679;144.991;145.378;0.367071;0.396340;17.722431;146.439357;146.010720;146.489845;-10.678571;0.000000;2.433000;0.159063;0.5000;ASIA;1;HIGH;
2025.04.07 01:30:00;2025.04.07 01:15:00;USDJPY_20250101000000;20250101-20251130;USDJPY;M15;145.377;145.453;145.103;145.386;0.366571;0.398880;18.805304;146.332429;145.992060;146.468545;-10.477143;0.000000;2.433000;0.162351;0.5000;ASIA;1;HIGH;
2025.04.07 01:45:00;2025.04.07 01:30:00;USDJPY_20250101000000;20250101-20251130;USDJPY;M15;145.384;145.430;145.136;145.136;0.359214;0.395040;19.743793;146.181286;145.976700;146.447440;-11.074286;0.000000;2.433000;0.059597;0.5000;ASIA;1;HIGH;
2025.04.07 02:00:00;2025.04.07 01:45:00;USDJPY_20250101000000;20250101-20251130;USDJPY;M15;145.132;145.196;145.035;145.153;0.347786;0.387240;22.830669;146.050071;145.972180;146.427170;-11.442857;0.000000;2.433000;0.066584;0.5000;ASIA;1;HIGH;
2025.04.07 02:15:00;2025.04.07 02:00:00;USDJPY_20250101000000;20250101-20251130;USDJPY;M15;145.157;145.328;144.837;144.890;0.355071;0.387540;26.615314;145.907000;145.967600;146.407225;-12.487143;0.000000;2.443000;0.021695;0.5000;ASIA;1;HIGH;
2025.04.07 02:30:00;2025.04.07 02:15:00;USDJPY_20250101000000;20250101-20251130;USDJPY;M15;144.891;145.221;144.811;145.200;0.365286;0.391100;30.062874;145.791214;145.969540;146.389290;-12.962857;0.000000;2.469000;0.157554;0.5000;ASIA;1;HIGH;
2025.04.07 02:45:00;2025.04.07 02:30:00;USDJPY_20250101000000;20250101-20251130;USDJPY;M15;145.200;145.309;144.975;145.083;0.373429;0.382580;30.816459;145.658786;145.975920;146.370080;-13.472857;0.000000;2.469000;0.110166;0.5000;ASIA;1;HIGH;
2025.04.07 03:00:00;2025.04.07 02:45:00;USDJPY_20250101000000;20250101-20251130;USDJPY;M15;145.084;145.429;145.069;145.428;0.388500;0.382900;28.967794;145.550143;145.990220;146.354090;-12.622857;0.000000;2.469000;0.249899;0.5000;ASIA;1;HIGH;
2025.04.07 03:15:00;2025.04.07 03:00:00;USDJPY_20250101000000;20250101-20251130;USDJPY;M15;145.431;145.688;145.174;145.650;0.416143;0.382060;25.874981;145.455071;146.006040;146.340795;-11.900000;0.000000;2.450000;0.342449;0.5000;ASIA;1;HIGH;
2025.04.07 03:30:00;2025.04.07 03:15:00;USDJPY_20250101000000;20250101-20251130;USDJPY;M15;145.653;145.681;145.364;145.558;0.423857;0.376200;23.194542;145.356000;146.009320;146.326225;-11.020000;0.000000;2.348000;0.318143;0.5000;ASIA;1;HIGH;
