timestamp;bar_time;run_id;profile;symbol;timeframe;open;high;low;close;atr_fast;atr_slow;adx14;ma_fast;ma_slow;ma_long;ma_slope;bb_width;donchian_width;fibo_ratio;spread;session;weekday;volatility;notes
2025.04.09 00:15:00;2025.04.09 00:00:00;USDJPY_20250101000000;20250101-20251130;USDJPY;M15;146.205;146.255;146.067;146.168;0.226000;0.230220;34.125797;146.290643;146.802020;146.848415;-1.311429;0.000000;1.058000;0.200378;0.5000;ASIA;3;HIGH;
2025.04.09 00:30:00;2025.04.09 00:15:00;USDJPY_20250101000000;20250101-20251130;USDJPY;M15;146.168;146.210;146.165;146.210;0.210000;0.225900;35.382997;146.259929;146.777860;146.844515;-1.447143;0.000000;0.909000;0.279428;0.5000;ASIA;3;HIGH;
2025.04.09 00:45:00;2025.04.09 00:30:00;USDJPY_20250101000000;20250101-20251130;USDJPY;M15;146.210;146.249;146.040;146.222;0.206571;0.226440;37.912364;146.239929;146.755660;146.841160;-1.695714;0.000000;0.771000;0.345006;0.5000;ASIA;3;HIGH;
2025.04.09 01:00:00;2025.04.09 00:45:00;USDJPY_20250101000000;20250101-20251130;USDJPY;M15;146.222;146.280;146.216;146.220;0.194286;0.224640;36.983257;146.226071;146.732080;146.838155;-1.942857;0.000000;0.771000;0.342412;0.5000;ASIA;3;HIGH;
2025.04.09 01:15:00;2025.04.09 01:00:00;USDJPY_20250101000000;20250101-20251130;USDJPY;M15;146.220;146.338;146.040;146.095;0.188071;0.227480;37.797154;146.214786;146.707120;146.833945;-2.085714;0.000000;0.771000;0.180285;0.5000;ASIA;3;HIGH;
2025.04.09 01:30:00;2025.04.09 01:15:00;USDJPY_20250101000000;20250101-20251130;USDJPY;M15;146.094;146.127;145.968;146.104;0.183286;0.225200;39.524122;146.195143;146.685640;146.829720;-1.910000;0.000000;0.771000;0.191958;0.5000;ASIA;3;HIGH;
2025.04.09 01:45:00;2025.04.09 01:30:00;USDJPY_20250101000000;20250101-20251130;USDJPY;M15;146.104;146.148;145.892;145.989;0.177500;0.227160;41.627771;146.186286;146.661940;146.824760;-1.472857;0.000000;0.835000;0.116168;0.5000;ASIA;3;HIGH;
2025.04.09 02:00:00;2025.04.09 01:45:00;USDJPY_20250101000000;20250101-20251130;USDJPY;M15;145.988;146.005;145.894;145.975;0.172500;0.223180;43.450933;146.179071;146.643760;146.819910;-1.217143;0.000000;0.835000;0.099401;0.5000;ASIA;3;HIGH;
2025.04.09 02:15:00;2025.04.09 02:00:00;USDJPY_20250101000000;20250101-20251130;USDJPY;M15;145.966;145.994;145.698;145.761;0.183357;0.225680;46.314488;146.159429;146.619420;146.821435;-1.332857;0.000000;0.937000;0.067236;0.5000;ASIA;3;HIGH;
2025.04.09 02:30:00;2025.04.09 02:15:00;USDJPY_20250101000000;20250101-20251130;USDJPY;M15;145.762;145.858;145.637;145.679;0.176286;0.226960;49.235148;146.116929;146.595760;146.822125;-1.957143;0.000000;0.998000;0.042084;0.5000;ASIA;3;HIGH;
2025.04.09 02:45:00;2025.04.09 02:30:00;USDJPY_20250101000000;20250101-20251130;USDJPY;M15;145.680;145.716;145.601;145.624;0.173929;0.224580;52.229916;146.070714;146.570980;146.822490;-2.488571;0.000000;0.878000;0.026196;0.5000;ASIA;3;HIGH;
2025.04.09 03:00:00;2025.04.09 02:45:00;USDJPY_20250101000000;20250101-20251130;USDJPY;M15;145.621;145.870;145.590;145.842;0.179786;0.226240;50.670145;146.029857;146.550800;146.823830;-3.128571;0.000000;0.878000;0.287016;0.5000;ASIA;3;HIGH;
2025.04.09 03:15:00;2025.04.09 03:00:00;USDJPY_20250101000000;20250101-20251130;USDJPY;M15;145.845;145.899;145.518;145.683;0.197500;0.227320;49.850619;145.984143;146.523200;146.825355;-3.898571;0.000000;0.950000;0.173684;0.5000;ASIA;3;HIGH;
2025.04.09 03:30:00;2025.04.09 03:15:00;USDJPY_20250101000000;20250101-20251130;USDJPY;M15;145.693;145.695;145.375;145.470;0.210214;0.228700;50.285452;145.931571;146.494640;146.825775;-4.557143;0.000000;1.093000;0.086917;0.5000;ASIA;3;HIGH;
