timestamp,run_id,event,symbol,profile,strategy,direction,ticket,volume,price,atr_entry,atr_exit,indicator,profit,swap,commission,net,pips,exit_reason,adx_entry,donchian_width
2025.01.02 08:45:00,20250101_000000,ENTRY,USDJPY,v125_AtrBandConfig_YoYoEA_Multi_Entry_M15_MA_5,MA_CROSS,SELL,1,0.10,156.767,0.105214,,-0.015299,,,,,,,33.028641,0.906000
2025.01.02 09:00:42,20250101_000000,EXIT,USDJPY,v125_AtrBandConfig_YoYoEA_Multi_Entry_M15_MA_5,MA_CROSS,SELL,1,0.10,156.563,0.105214,0.111143,,13.03,0.00,0.00,13.03,20.4,STOP_TRAILING,33.028641,0.906000
2025.01.02 14:15:00,20250101_000000,ENTRY,USDJPY,v125_AtrBandConfig_YoYoEA_Multi_Entry_M15_MA_5,MA_CROSS,BUY,2,0.10,157.142,0.137643,,0.013824,,,,,,,36.483739,0.844000
2025.01.02 15:44:37,20250101_000000,EXIT,USDJPY,v125_AtrBandConfig_YoYoEA_Multi_Entry_M15_MA_5,MA_CROSS,BUY,2,0.10,156.784,0.137643,0.136929,,-22.84,0.00,0.00,-22.84,-35.8,STOP_LOSS,36.483739,0.844000
2025.01.06 15:15:00,20250101_000000,ENTRY,USDJPY,v125_AtrBandConfig_YoYoEA_Multi_Entry_M15_MA_5,MA_CROSS,SELL,3,0.10,156.523,0.221714,,-0.028296,,,,,,,37.089345,1.436000
2025.01.06 15:38:29,20250101_000000,EXIT,USDJPY,v125_AtrBandConfig_YoYoEA_Multi_Entry_M15_MA_5,MA_CROSS,SELL,3,0.10,156.513,0.221714,0.238000,,0.64,0.00,0.00,0.64,1.0,STOP_BREAKEVEN,37.089345,1.436000
2025.01.06 19:30:00,20250101_000000,ENTRY,USDJPY,v125_AtrBandConfig_YoYoEA_Multi_Entry_M15_MA_5,MA_CROSS,BUY,4,0.10,157.528,0.207286,,0.014389,,,,,,,19.958159,1.415000
2025.01.07 02:01:45,20250101_000000,EXIT,USDJPY,v125_AtrBandConfig_YoYoEA_Multi_Entry_M15_MA_5,MA_CROSS,BUY,4,0.10,157.883,0.207286,0.080929,,22.49,0.00,0.00,22.49,35.5,STOP_TRAILING,19.958159,1.415000
2025.01.09 06:15:00,20250101_000000,ENTRY,USDJPY,v125_AtrBandConfig_YoYoEA_Multi_Entry_M15_MA_5,MA_CROSS,SELL,5,0.10,157.828,0.089857,,-0.009656,,,,,,,37.659112,0.561000
2025.01.09 07:04:28,20250101_000000,EXIT,USDJPY,v125_AtrBandConfig_YoYoEA_Multi_Entry_M15_MA_5,MA_CROSS,SELL,5,0.10,158.026,0.089857,0.084929,,-12.53,0.00,0.00,-12.53,-19.8,STOP_LOSS,37.659112,0.561000
2025.01.10 16:45:00,20250101_000000,ENTRY,USDJPY,v125_AtrBandConfig_YoYoEA_Multi_Entry_M15_MA_5,MA_CROSS,SELL,6,0.10,157.827,0.216714,,-0.005750,,,,,,,20.972727,1.117000
