timestamp,run_id,event,symbol,profile,strategy,direction,ticket,volume,price,atr_entry,atr_exit,indicator,profit,swap,commission,net,pips,exit_reason,adx_entry,donchian_width
2025.01.02 08:45:00,20250101_000000,ENTRY,USDJPY,v125_AtrBandConfig_YoYoEA_Multi_Entry_M15_MA_9,MA_CROSS,SELL,1,0.10,156.767,0.105214,,-0.015299,,,,,,,33.028641,0.906000
2025.01.02 09:00:41,20250101_000000,EXIT,USDJPY,v125_AtrBandConfig_YoYoEA_Multi_Entry_M15_MA_9,MA_CROSS,SELL,1,0.10,156.559,0.105214,0.111143,,13.28,0.00,0.00,13.28,20.8,STOP_TRAILING,33.028641,0.906000
2025.01.02 14:15:00,20250101_000000,ENTRY,USDJPY,v125_AtrBandConfig_YoYoEA_Multi_Entry_M15_MA_9,MA_CROSS,BUY,2,0.10,157.142,0.137643,,0.013824,,,,,,,36.483739,0.844000
2025.01.02 15:44:28,20250101_000000,EXIT,USDJPY,v125_AtrBandConfig_YoYoEA_Multi_Entry_M15_MA_9,MA_CROSS,BUY,2,0.10,156.812,0.137643,0.136929,,-21.05,0.00,0.00,-21.05,-33.0,STOP_LOSS,36.483739,0.844000
2025.01.06 15:15:00,20250101_000000,ENTRY,USDJPY,v125_AtrBandConfig_YoYoEA_Multi_Entry_M15_MA_9,MA_CROSS,SELL,3,0.10,156.523,0.221714,,-0.028296,,,,,,,37.089345,1.436000
2025.01.06 15:38:29,20250101_000000,EXIT,USDJPY,v125_AtrBandConfig_YoYoEA_Multi_Entry_M15_MA_9,MA_CROSS,SELL,3,0.10,156.513,0.221714,0.238000,,0.64,0.00,0.00,0.64,1.0,STOP_BREAKEVEN,37.089345,1.436000
2025.01.09 06:15:00,20250101_000000,ENTRY,USDJPY,v125_AtrBandConfig_YoYoEA_Multi_Entry_M15_MA_9,MA_CROSS,SELL,4,0.10,157.828,0.089857,,-0.009656,,,,,,,37.659112,0.561000
2025.01.09 07:04:19,20250101_000000,EXIT,USDJPY,v125_AtrBandConfig_YoYoEA_Multi_Entry_M15_MA_9,MA_CROSS,SELL,4,0.10,158.008,0.089857,0.084929,,-11.39,0.00,0.00,-11.39,-18.0,STOP_LOSS,37.659112,0.561000
2025.01.14 12:15:00,20250101_000000,ENTRY,USDJPY,v125_AtrBandConfig_YoYoEA_Multi_Entry_M15_MA_9,MA_CROSS,BUY,5,0.10,157.869,0.148643,,0.020852,,,,,,,35.106003,0.732000
2025.01.14 14:13:44,20250101_000000,EXIT,USDJPY,v125_AtrBandConfig_YoYoEA_Multi_Entry_M15_MA_9,MA_CROSS,BUY,5,0.10,158.124,0.148643,0.116786,,16.12,0.00,0.00,16.12,25.5,STOP_TRAILING,35.106003,0.732000
2025.01.15 08:30:00,20250101_000000,ENTRY,USDJPY,v125_AtrBandConfig_YoYoEA_Multi_Entry_M15_MA_9,MA_CROSS,SELL,6,0.10,157.412,0.116714,,-0.025407,,,,,,,48.081935,0.778000
2025.01.15 09:06:30,20250101_000000,EXIT,USDJPY,v125_AtrBandConfig_YoYoEA_Multi_Entry_M15_MA_9,MA_CROSS,SELL,6,0.10,157.195,0.116714,0.117071,,13.80,0.00,0.00,13.80,21.7,STOP_TRAILING,48.081935,0.778000
2025.01.21 13:45:00,20250101_000000,ENTRY,USDJPY,v125_AtrBandConfig_YoYoEA_Multi_Entry_M15_MA_9,MA_CROSS,BUY,7,0.10,155.924,0.117500,,0.011714,,,,,,,44.645197,0.617000
2025.01.21 15:21:38,20250101_000000,EXIT,USDJPY,v125_AtrBandConfig_YoYoEA_Multi_Entry_M15_MA_9,MA_CROSS,BUY,7,0.10,155.642,0.117500,0.111857,,-18.12,0.00,0.00,-18.12,-28.2,STOP_LOSS,44.645197,0.617000
2025.01.22 06:15:00,20250101_000000,ENTRY,USDJPY,v125_AtrBandConfig_YoYoEA_Multi_Entry_M15_MA_9,MA_CROSS,BUY,8,0.10,155.848,0.107929,,0.015434,,,,,,,33.733031,0.606000
2025.01.22 08:52:28,20250101_000000,EXIT,USDJPY,v125_AtrBandConfig_YoYoEA_Multi_Entry_M15_MA_9,MA_CROSS,BUY,8,0.10,155.868,0.107929,0.097500,,1.28,0.00,0.00,1.28,2.0,STOP_BREAKEVEN,33.733031,0.606000
2025.01.24 16:00:00,20250101_000000,ENTRY,USDJPY,v125_AtrBandConfig_YoYoEA_Multi_Entry_M15_MA_9,MA_CROSS,BUY,9,0.10,156.323,0.156929,,0.004296,,,,,,,53.968536,1.454000
2025.01.24 16:45:00,20250101_000000,EXIT,USDJPY,v125_AtrBandConfig_YoYoEA_Multi_Entry_M15_MA_9,MA_CROSS,BUY,9,0.10,156.353,0.156929,0.164357,,1.92,0.00,0.00,1.92,3.0,STOP_BREAKEVEN,53.968536,1.454000
2025.01.24 18:30:00,20250101_000000,ENTRY,USDJPY,v125_AtrBandConfig_YoYoEA_Multi_Entry_M15_MA_9,MA_CROSS,SELL,10,0.10,155.674,0.195500,,-0.048309,,,,,,,38.328582,0.945000
2025.01.24 19:25:48,20250101_000000,EXIT,USDJPY,v125_AtrBandConfig_YoYoEA_Multi_Entry_M15_MA_9,MA_CROSS,SELL,10,0.10,155.664,0.195500,0.186286,,0.64,0.00,0.00,0.64,1.0,STOP_BREAKEVEN,38.328582,0.945000
2025.01.27 09:00:00,20250101_000000,ENTRY,USDJPY,v125_AtrBandConfig_YoYoEA_Multi_Entry_M15_MA_9,MA_CROSS,BUY,11,0.10,155.996,0.111857,,0.021443,,,,,,,50.128138,0.839000
2025.01.27 09:33:14,20250101_000000,EXIT,USDJPY,v125_AtrBandConfig_YoYoEA_Multi_Entry_M15_MA_9,MA_CROSS,BUY,11,0.10,155.728,0.111857,0.123286,,-17.21,0.00,0.00,-17.21,-26.8,STOP_LOSS,50.128138,0.839000
2025.01.27 10:30:00,20250101_000000,ENTRY,USDJPY,v125_AtrBandConfig_YoYoEA_Multi_Entry_M15_MA_9,MA_CROSS,SELL,12,0.10,155.417,0.157071,,-0.034984,,,,,,,31.053190,0.901000
2025.01.27 10:45:12,20250101_000000,EXIT,USDJPY,v125_AtrBandConfig_YoYoEA_Multi_Entry_M15_MA_9,MA_CROSS,SELL,12,0.10,155.150,0.157071,0.171286,,17.21,0.00,0.00,17.21,26.7,STOP_TRAILING,31.053190,0.901000
