timestamp,run_id,event,symbol,profile,strategy,direction,ticket,volume,price,atr_entry,atr_exit,indicator,profit,swap,commission,net,pips,exit_reason,adx_entry,donchian_width
2025.01.06 15:15:00,20250101_000000,ENTRY,USDJPY,v125_AtrBandConfig_YoYoEA_Multi_Entry_M15_MA_4,MA_CROSS,SELL,1,0.10,156.523,0.221714,,-0.028296,,,,,,,,
2025.01.06 15:38:26,20250101_000000,EXIT,USDJPY,v125_AtrBandConfig_YoYoEA_Multi_Entry_M15_MA_4,MA_CROSS,SELL,1,0.10,156.503,0.221714,0.238000,,1.27,0.00,0.00,1.27,2.0,STOP_BREAKEVEN,,
2025.01.06 19:30:00,20250101_000000,ENTRY,USDJPY,v125_AtrBandConfig_YoYoEA_Multi_Entry_M15_MA_4,MA_CROSS,BUY,2,0.10,157.528,0.207286,,0.014389,,,,,,,,
2025.01.07 02:01:45,20250101_000000,EXIT,USDJPY,v125_AtrBandConfig_YoYoEA_Multi_Entry_M15_MA_4,MA_CROSS,BUY,2,0.10,157.882,0.207286,0.080929,,22.42,0.00,0.00,22.42,35.4,STOP_TRAILING,,
2025.01.10 16:45:00,20250101_000000,ENTRY,USDJPY,v125_AtrBandConfig_YoYoEA_Multi_Entry_M15_MA_4,MA_CROSS,SELL,3,0.10,157.827,0.216714,,-0.005750,,,,,,,,
2025.01.10 17:17:53,20250101_000000,EXIT,USDJPY,v125_AtrBandConfig_YoYoEA_Multi_Entry_M15_MA_4,MA_CROSS,SELL,3,0.10,157.491,0.216714,0.269786,,21.33,0.00,0.00,21.33,33.6,STOP_TRAILING,,
2025.01.20 18:45:00,20250101_000000,ENTRY,USDJPY,v125_AtrBandConfig_YoYoEA_Multi_Entry_M15_MA_4,MA_CROSS,SELL,4,0.10,155.645,0.224571,,-0.045478,,,,,,,,
2025.01.21 01:50:41,20250101_000000,EXIT,USDJPY,v125_AtrBandConfig_YoYoEA_Multi_Entry_M15_MA_4,MA_CROSS,SELL,4,0.10,155.241,0.224571,0.127571,,26.02,0.00,0.00,26.02,40.4,STOP_TRAILING,,
2025.01.24 18:30:00,20250101_000000,ENTRY,USDJPY,v125_AtrBandConfig_YoYoEA_Multi_Entry_M15_MA_4,MA_CROSS,SELL,5,0.10,155.674,0.195500,,-0.048309,,,,,,,,
2025.01.27 00:01:07,20250101_000000,EXIT,USDJPY,v125_AtrBandConfig_YoYoEA_Multi_Entry_M15_MA_4,MA_CROSS,SELL,5,0.10,155.654,0.195500,0.079286,,1.29,0.00,0.00,1.29,2.0,STOP_BREAKEVEN,,
2025.01.28 05:15:00,20250101_000000,ENTRY,USDJPY,v125_AtrBandConfig_YoYoEA_Multi_Entry_M15_MA_4,MA_CROSS,BUY,6,0.10,155.611,0.197714,,0.001969,,,,,,,,
2025.01.28 08:00:28,20250101_000000,EXIT,USDJPY,v125_AtrBandConfig_YoYoEA_Multi_Entry_M15_MA_4,MA_CROSS,BUY,6,0.10,155.631,0.197714,0.139857,,1.29,0.00,0.00,1.29,2.0,STOP_BREAKEVEN,,
2025.02.13 17:30:00,20250101_000000,ENTRY,USDJPY,v125_AtrBandConfig_YoYoEA_Multi_Entry_M15_MA_4,MA_CROSS,SELL,7,0.10,153.384,0.199714,,-0.003872,,,,,,,,
2025.02.13 18:13:12,20250101_000000,EXIT,USDJPY,v125_AtrBandConfig_YoYoEA_Multi_Entry_M15_MA_4,MA_CROSS,SELL,7,0.10,153.044,0.199714,0.211071,,22.22,0.00,0.00,22.22,34.0,STOP_TRAILING,,
2025.02.25 17:15:00,20250101_000000,ENTRY,USDJPY,v125_AtrBandConfig_YoYoEA_Multi_Entry_M15_MA_4,MA_CROSS,SELL,8,0.10,148.886,0.181571,,-0.059651,,,,,,,,
2025.02.25 17:30:45,20250101_000000,EXIT,USDJPY,v125_AtrBandConfig_YoYoEA_Multi_Entry_M15_MA_4,MA_CROSS,SELL,8,0.10,148.588,0.181571,0.197071,,20.05,0.00,0.00,20.05,29.8,STOP_TRAILING,,
2025.02.26 19:30:00,20250101_000000,ENTRY,USDJPY,v125_AtrBandConfig_YoYoEA_Multi_Entry_M15_MA_4,MA_CROSS,SELL,9,0.10,149.096,0.187357,,-0.018106,,,,,,,,
2025.02.26 23:17:40,20250101_000000,EXIT,USDJPY,v125_AtrBandConfig_YoYoEA_Multi_Entry_M15_MA_4,MA_CROSS,SELL,9,0.10,149.076,0.187357,0.123143,,1.34,0.00,0.00,1.34,2.0,STOP_BREAKEVEN,,
2025.02.28 05:45:00,20250101_000000,ENTRY,USDJPY,v125_AtrBandConfig_YoYoEA_Multi_Entry_M15_MA_4,MA_CROSS,SELL,10,0.10,149.551,0.202500,,-0.022348,,,,,,,,
2025.02.28 08:17:05,20250101_000000,EXIT,USDJPY,v125_AtrBandConfig_YoYoEA_Multi_Entry_M15_MA_4,MA_CROSS,SELL,10,0.10,149.956,0.202500,0.132571,,-27.01,0.00,0.00,-27.01,-40.5,STOP_LOSS,,
2025.03.03 20:00:00,20250101_000000,ENTRY,USDJPY,v125_AtrBandConfig_YoYoEA_Multi_Entry_M15_MA_4,MA_CROSS,SELL,11,0.10,150.174,0.191286,,-0.008017,,,,,,,,
2025.03.03 22:05:42,20250101_000000,EXIT,USDJPY,v125_AtrBandConfig_YoYoEA_Multi_Entry_M15_MA_4,MA_CROSS,SELL,11,0.10,149.757,0.191286,0.127214,,27.85,0.00,0.00,27.85,41.7,STOP_TRAILING,,
2025.03.05 02:30:00,20250101_000000,ENTRY,USDJPY,v125_AtrBandConfig_YoYoEA_Multi_Entry_M15_MA_4,MA_CROSS,BUY,12,0.10,149.728,0.196214,,0.041900,,,,,,,,
2025.03.05 03:24:34,20250101_000000,EXIT,USDJPY,v125_AtrBandConfig_YoYoEA_Multi_Entry_M15_MA_4,MA_CROSS,BUY,12,0.10,150.046,0.196214,0.165071,,21.19,0.00,0.00,21.19,31.8,STOP_TRAILING,,
2025.03.13 16:45:00,20250101_000000,ENTRY,USDJPY,v125_AtrBandConfig_YoYoEA_Multi_Entry_M15_MA_4,MA_CROSS,SELL,13,0.10,147.948,0.184214,,-0.012231,,,,,,,,
2025.03.13 18:24:30,20250101_000000,EXIT,USDJPY,v125_AtrBandConfig_YoYoEA_Multi_Entry_M15_MA_4,MA_CROSS,SELL,13,0.10,147.614,0.184214,0.167643,,22.63,0.00,0.00,22.63,33.4,STOP_TRAILING,,
2025.03.19 21:45:00,20250101_000000,ENTRY,USDJPY,v125_AtrBandConfig_YoYoEA_Multi_Entry_M15_MA_4,MA_CROSS,SELL,14,0.10,148.962,0.202714,,-0.050191,,,,,,,,
2025.03.19 22:53:30,20250101_000000,EXIT,USDJPY,v125_AtrBandConfig_YoYoEA_Multi_Entry_M15_MA_4,MA_CROSS,SELL,14,0.10,148.635,0.202714,0.221929,,22.00,0.00,0.00,22.00,32.7,STOP_TRAILING,,
2025.04.03 00:45:00,20250101_000000,ENTRY,USDJPY,v125_AtrBandConfig_YoYoEA_Multi_Entry_M15_MA_4,MA_CROSS,SELL,15,0.10,148.925,0.298143,,-0.010768,,,,,,,,
2025.04.03 01:04:45,20250101_000000,EXIT,USDJPY,v125_AtrBandConfig_YoYoEA_Multi_Entry_M15_MA_4,MA_CROSS,SELL,15,0.10,148.416,0.298143,0.310500,,34.30,0.00,0.00,34.30,50.9,STOP_TRAILING,,
2025.04.04 22:15:00,20250101_000000,ENTRY,USDJPY,v125_AtrBandConfig_YoYoEA_Multi_Entry_M15_MA_4,MA_CROSS,BUY,16,0.10,147.256,0.357714,,0.038719,,,,,,,,
2025.04.07 00:00:00,20250101_000000,EXIT,USDJPY,v125_AtrBandConfig_YoYoEA_Multi_Entry_M15_MA_4,MA_CROSS,BUY,16,0.10,146.541,0.357714,0.288000,,-49.16,0.00,0.00,-49.16,-71.5,STOP_LOSS,,
2025.04.07 01:15:00,20250101_000000,ENTRY,USDJPY,v125_AtrBandConfig_YoYoEA_Multi_Entry_M15_MA_4,MA_CROSS,SELL,17,0.10,145.377,0.367071,,-0.050488,,,,,,,,
2025.04.07 02:58:38,20250101_000000,EXIT,USDJPY,v125_AtrBandConfig_YoYoEA_Multi_Entry_M15_MA_4,MA_CROSS,SELL,17,0.10,145.357,0.367071,0.373429,,1.38,0.00,0.00,1.38,2.0,STOP_BREAKEVEN,,
2025.04.07 07:00:00,20250101_000000,ENTRY,USDJPY,v125_AtrBandConfig_YoYoEA_Multi_Entry_M15_MA_4,MA_CROSS,BUY,18,0.10,146.286,0.262857,,0.036410,,,,,,,,
2025.04.07 08:50:37,20250101_000000,EXIT,USDJPY,v125_AtrBandConfig_YoYoEA_Multi_Entry_M15_MA_4,MA_CROSS,BUY,18,0.10,145.760,0.262857,0.219643,,-36.08,0.00,0.00,-36.08,-52.6,STOP_LOSS,,
2025.04.07 09:15:00,20250101_000000,ENTRY,USDJPY,v125_AtrBandConfig_YoYoEA_Multi_Entry_M15_MA_4,MA_CROSS,SELL,19,0.10,145.740,0.230143,,-0.038057,,,,,,,,
